scenario,segment_id,task_id,current,legacy_next,goal,ready_time,blocked_reason,edge_start,edge_end,occupying_segment_id,occupying_task_id,occupancy_start,occupancy_end,earliest_release_time,wait_needed,can_current_node_hold,node_hold_capacity_reason,merge_group_reason,event_variant,queue_rank,queue_length,label_source
legacy_first32,28:storage_in,28,22,24,47,11292.845409999998,edge_capacity,22,24,25:storage_in,25,11288.4,11298.8,11298.845409999998,6.0,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_first32,29:storage_in,29,24,27,47,11301.439820000001,edge_capacity,24,27,25:storage_in,25,11299.8,11301.4,11301.445409999998,0.005589999997027917,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_first32,25:storage_in,25,27,28,47,11302.445409999998,edge_capacity,27,28,24:storage_in,24,11292.4,11303.2,,,False,current_node_hold_conflict,,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_first32,31:storage_in,31,27,28,47,11310.344480000003,edge_capacity,27,28,29:storage_in,29,11304,11314.8,,,False,current_node_hold_conflict,,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_first32,31:storage_in,31,27,28,47,11311.344480000003,edge_capacity,27,28,29:storage_in,29,11304,11314.8,,,False,current_node_hold_conflict,,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_first32,28:storage_in,28,27,28,47,11312.845409999998,edge_capacity,27,28,29:storage_in,29,11304,11314.8,11314.845409999998,2.0,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_first32,2:storage_in,2,18,22,47,8882.216299,edge_capacity,18,22,1:storage_in,1,8875.05,8883.45,8883.445453,1.2291540000005625,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,3:storage_in,3,18,22,47,8889.800872000002,edge_capacity,18,22,2:storage_in,2,8883.45,8891.85,8891.845453,2.0445809999982885,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,2:storage_in,2,22,24,47,8892.845453,edge_capacity,22,24,1:storage_in,1,8884.45,8894.85,8894.845453,2.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,3:storage_in,3,22,24,47,8901.245453,edge_capacity,22,24,2:storage_in,2,8894.85,8905.25,8905.245453,4.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,2:storage_in,2,27,28,47,8908.845453,edge_capacity,27,28,1:storage_in,1,8898.45,8909.25,8909.245453,0.3999999999996362,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,3:storage_in,3,27,28,47,8919.245453,edge_capacity,27,28,2:storage_in,2,8909.25,8920.05,8920.045452999999,0.7999999999992724,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,5:storage_in,5,18,22,47,9477.815484,edge_capacity,18,22,4:storage_in,4,9472.28,9480.68,9480.682986000002,2.867502000000968,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,5:storage_in,5,22,24,47,9490.082986000001,edge_capacity,22,24,4:storage_in,4,9481.68,9492.08,9492.082986000001,2.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,5:storage_in,5,27,28,47,9506.082986000001,edge_capacity,27,28,4:storage_in,4,9495.68,9506.48,9506.482986,0.3999999999996362,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,10:storage_in,10,18,22,47,10094.37294,edge_capacity,18,22,9:storage_in,9,10092.5,10100.9,10100.934140000001,6.561200000001918,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,9:storage_in,9,22,24,47,10101.934140000001,edge_capacity,22,24,7:storage_in,7,10092.5,10102.9,10102.88213,0.9479899999987538,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,10:storage_in,10,22,24,47,10110.33414,edge_capacity,22,24,9:storage_in,9,10102.9,10113.3,10113.28213,2.9479899999987538,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,8:storage_in,8,27,28,47,10113.706480000003,edge_capacity,27,28,7:storage_in,7,10106.5,10117.3,10117.28213,3.57564999999704,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,9:storage_in,9,27,28,47,10118.88213,edge_capacity,27,28,8:storage_in,8,10117.3,10128.1,10128.082129999999,9.199999999998909,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,10:storage_in,10,27,28,47,10129.28213,edge_capacity,27,28,9:storage_in,9,10128.1,10138.9,10138.882129999998,9.599999999998545,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,14:storage_in,14,18,22,47,10679.68828,edge_capacity,18,22,13:storage_in,13,10672.4,10680.8,10680.77885,1.090570000000298,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,15:storage_in,15,18,22,47,10685.645400000001,edge_capacity,18,22,14:storage_in,14,10680.8,10689.2,10689.17885,3.533449999998993,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,14:storage_in,14,22,24,47,10690.17885,edge_capacity,22,24,13:storage_in,13,10681.8,10692.2,10692.17885,2.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,16:storage_in,16,18,22,47,10690.859530000002,edge_capacity,18,22,15:storage_in,15,10689.2,10697.6,10697.57885,6.7193199999983335,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,19:storage_in,19,8,11,47,10695.21115,edge_capacity,8,11,17:storage_in,17,10692.5,10695.7,10695.67782,0.4666700000016135,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,15:storage_in,15,22,24,47,10698.57885,edge_capacity,22,24,14:storage_in,14,10692.2,10702.6,10702.57885,4.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,20:storage_in,20,18,22,47,10698.90327,edge_capacity,18,22,16:storage_in,16,10697.6,10706,10705.97885,7.0755799999988085,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,19:storage_in,19,11,13,47,10699.877820000002,edge_capacity,11,13,17:storage_in,17,10696.7,10707.9,10707.877820000002,8.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,14:storage_in,14,27,28,47,10706.17885,edge_capacity,27,28,13:storage_in,13,10695.8,10706.6,10706.57885,0.3999999999996362,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,16:storage_in,16,22,24,47,10706.97885,edge_capacity,22,24,15:storage_in,15,10702.6,10713,10712.97885,6.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,21:storage_in,21,11,13,47,10709.639770000002,edge_capacity,11,13,19:storage_in,19,10707.9,10719.1,10719.077820000002,9.438050000000658,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,18:storage_in,18,27,28,47,10713.706470000003,edge_capacity,27,28,14:storage_in,14,10706.6,10717.4,10717.37885,3.6723799999963376,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,20:storage_in,20,22,24,47,10715.37885,edge_capacity,22,24,16:storage_in,16,10713,10723.4,10723.37885,8.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,17:storage_in,17,27,28,47,10719.277820000003,edge_capacity,27,28,18:storage_in,18,10717.4,10728.2,10728.178849999998,8.901029999995444,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,19:storage_in,19,27,28,47,10729.477820000004,edge_capacity,27,28,17:storage_in,17,10728.2,10739,10738.978849999998,9.501029999993989,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,21:storage_in,21,27,28,47,10740.677820000004,edge_capacity,27,28,19:storage_in,19,10739,10749.8,10749.778849999997,9.101029999992534,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,24:storage_in,24,18,22,47,11264.28296,edge_capacity,18,22,23:storage_in,23,11258.2,11266.6,11266.64541,2.3624499999987165,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,26:storage_in,26,4,17,47,11269.33434,edge_capacity,4,17,25:storage_in,25,11267.8,11271.4,11271.416360000001,2.0820200000016484,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,25:storage_in,25,18,22,47,11275.016360000001,edge_capacity,18,22,24:storage_in,24,11266.6,11275,11275.045409999999,0.029049999997369014,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,24:storage_in,24,22,24,47,11276.045409999999,edge_capacity,22,24,23:storage_in,23,11267.6,11278,11278.045409999999,2.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,27:storage_in,27,18,22,47,11276.91203,edge_capacity,18,22,25:storage_in,25,11275,11283.4,,,False,current_node_hold_conflict,,capacity_wait_budget_30s,2,2,abstain_no_safe_hold
legacy_first32,26:storage_in,26,18,22,47,11278.616360000002,edge_capacity,18,22,25:storage_in,25,11275,11283.4,,,False,current_node_hold_conflict,,capacity_wait_budget_30s,2,2,shield_hold_after_blocked_legacy_next
legacy_first32,26:storage_in,26,18,22,47,11279.616360000002,edge_capacity,18,22,25:storage_in,25,11275,11283.4,,,False,current_node_hold_conflict,,capacity_wait_budget_30s,2,2,abstain_no_safe_hold
legacy_first32,30:storage_in,30,18,22,47,11281.06746,edge_capacity,18,22,25:storage_in,25,11275,11283.4,,,False,current_node_hold_conflict,,capacity_wait_budget_30s,2,2,abstain_no_safe_hold
legacy_first32,28:storage_in,28,18,22,47,11282.949590000002,edge_capacity,18,22,25:storage_in,25,11275,11283.4,11283.445409999998,0.4958199999964563,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,25:storage_in,25,22,24,47,11284.445409999998,edge_capacity,22,24,24:storage_in,24,11278,11288.4,11288.445409999998,4.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,24:storage_in,24,27,28,47,11292.045409999999,edge_capacity,27,28,23:storage_in,23,11281.6,11292.4,11292.445409999998,0.3999999999996362,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,28:storage_in,28,22,24,47,11292.845409999998,edge_capacity,22,24,25:storage_in,25,11288.4,11298.8,11298.845409999998,6.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,29:storage_in,29,24,27,47,11301.439820000001,edge_capacity,24,27,25:storage_in,25,11299.8,11301.4,11301.445409999998,0.005589999997027917,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,25:storage_in,25,27,28,47,11302.445409999998,edge_capacity,27,28,24:storage_in,24,11292.4,11303.2,,,False,current_node_hold_conflict,,capacity_wait_budget_30s,2,2,abstain_no_safe_hold
legacy_first32,31:storage_in,31,27,28,47,11310.344480000003,edge_capacity,27,28,29:storage_in,29,11304,11314.8,,,False,current_node_hold_conflict,,capacity_wait_budget_30s,2,2,shield_hold_after_blocked_legacy_next
legacy_first32,31:storage_in,31,27,28,47,11311.344480000003,edge_capacity,27,28,29:storage_in,29,11304,11314.8,,,False,current_node_hold_conflict,,capacity_wait_budget_30s,2,2,abstain_no_safe_hold
legacy_first32,28:storage_in,28,27,28,47,11312.845409999998,edge_capacity,27,28,29:storage_in,29,11304,11314.8,11314.845409999998,2.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_first32,2:storage_in,2,18,22,47,8882.216299,edge_capacity,18,22,1:storage_in,1,8875.05,8883.45,8883.445453,1.2291540000005625,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,3:storage_in,3,18,22,47,8889.800872000002,edge_capacity,18,22,2:storage_in,2,8883.45,8891.85,8891.845453,2.0445809999982885,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,2:storage_in,2,22,24,47,8892.845453,edge_capacity,22,24,1:storage_in,1,8884.45,8894.85,8894.845453,2.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,3:storage_in,3,22,24,47,8901.245453,edge_capacity,22,24,2:storage_in,2,8894.85,8905.25,8905.245453,4.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,2:storage_in,2,27,28,47,8908.845453,edge_capacity,27,28,1:storage_in,1,8898.45,8909.25,8909.245453,0.3999999999996362,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,3:storage_in,3,27,28,47,8919.245453,edge_capacity,27,28,2:storage_in,2,8909.25,8920.05,8920.045452999999,0.7999999999992724,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,5:storage_in,5,18,22,47,9477.815484,edge_capacity,18,22,4:storage_in,4,9472.28,9480.68,9480.682986000002,2.867502000000968,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,5:storage_in,5,22,24,47,9490.082986000001,edge_capacity,22,24,4:storage_in,4,9481.68,9492.08,9492.082986000001,2.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,5:storage_in,5,27,28,47,9506.082986000001,edge_capacity,27,28,4:storage_in,4,9495.68,9506.48,9506.482986,0.3999999999996362,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,10:storage_in,10,18,22,47,10094.37294,edge_capacity,18,22,9:storage_in,9,10092.5,10100.9,10100.934140000001,6.561200000001918,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,9:storage_in,9,22,24,47,10101.934140000001,edge_capacity,22,24,7:storage_in,7,10092.5,10102.9,10102.88213,0.9479899999987538,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,10:storage_in,10,22,24,47,10110.33414,edge_capacity,22,24,9:storage_in,9,10102.9,10113.3,10113.28213,2.9479899999987538,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,8:storage_in,8,27,28,47,10113.706480000003,edge_capacity,27,28,7:storage_in,7,10106.5,10117.3,10117.28213,3.57564999999704,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,9:storage_in,9,27,28,47,10118.88213,edge_capacity,27,28,8:storage_in,8,10117.3,10128.1,10128.082129999999,9.199999999998909,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,10:storage_in,10,27,28,47,10129.28213,edge_capacity,27,28,9:storage_in,9,10128.1,10138.9,10138.882129999998,9.599999999998545,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,14:storage_in,14,18,22,47,10679.68828,edge_capacity,18,22,13:storage_in,13,10672.4,10680.8,10680.77885,1.090570000000298,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,15:storage_in,15,18,22,47,10685.645400000001,edge_capacity,18,22,14:storage_in,14,10680.8,10689.2,10689.17885,3.533449999998993,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,14:storage_in,14,22,24,47,10690.17885,edge_capacity,22,24,13:storage_in,13,10681.8,10692.2,10692.17885,2.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,16:storage_in,16,18,22,47,10690.859530000002,edge_capacity,18,22,15:storage_in,15,10689.2,10697.6,10697.57885,6.7193199999983335,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,19:storage_in,19,8,11,47,10695.21115,edge_capacity,8,11,17:storage_in,17,10692.5,10695.7,10695.67782,0.4666700000016135,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,15:storage_in,15,22,24,47,10698.57885,edge_capacity,22,24,14:storage_in,14,10692.2,10702.6,10702.57885,4.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,20:storage_in,20,18,22,47,10698.90327,edge_capacity,18,22,16:storage_in,16,10697.6,10706,10705.97885,7.0755799999988085,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,19:storage_in,19,11,13,47,10699.877820000002,edge_capacity,11,13,17:storage_in,17,10696.7,10707.9,10707.877820000002,8.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,14:storage_in,14,27,28,47,10706.17885,edge_capacity,27,28,13:storage_in,13,10695.8,10706.6,10706.57885,0.3999999999996362,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,16:storage_in,16,22,24,47,10706.97885,edge_capacity,22,24,15:storage_in,15,10702.6,10713,10712.97885,6.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,21:storage_in,21,11,13,47,10709.639770000002,edge_capacity,11,13,19:storage_in,19,10707.9,10719.1,10719.077820000002,9.438050000000658,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,18:storage_in,18,27,28,47,10713.706470000003,edge_capacity,27,28,14:storage_in,14,10706.6,10717.4,10717.37885,3.6723799999963376,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,20:storage_in,20,22,24,47,10715.37885,edge_capacity,22,24,16:storage_in,16,10713,10723.4,10723.37885,8.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,17:storage_in,17,27,28,47,10719.277820000003,edge_capacity,27,28,18:storage_in,18,10717.4,10728.2,10728.178849999998,8.901029999995444,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,19:storage_in,19,27,28,47,10729.477820000004,edge_capacity,27,28,17:storage_in,17,10728.2,10739,10738.978849999998,9.501029999993989,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,21:storage_in,21,27,28,47,10740.677820000004,edge_capacity,27,28,19:storage_in,19,10739,10749.8,10749.778849999997,9.101029999992534,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,24:storage_in,24,18,22,47,11264.28296,edge_capacity,18,22,23:storage_in,23,11258.2,11266.6,11266.64541,2.3624499999987165,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,26:storage_in,26,4,17,47,11269.33434,edge_capacity,4,17,25:storage_in,25,11267.8,11271.4,11271.416360000001,2.0820200000016484,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,25:storage_in,25,18,22,47,11275.016360000001,edge_capacity,18,22,24:storage_in,24,11266.6,11275,11275.045409999999,0.029049999997369014,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,24:storage_in,24,22,24,47,11276.045409999999,edge_capacity,22,24,23:storage_in,23,11267.6,11278,11278.045409999999,2.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,27:storage_in,27,18,22,47,11276.91203,edge_capacity,18,22,25:storage_in,25,11275,11283.4,,,False,current_node_hold_conflict,,capacity_wait_budget_60s,2,2,abstain_no_safe_hold
legacy_first32,26:storage_in,26,18,22,47,11278.616360000002,edge_capacity,18,22,25:storage_in,25,11275,11283.4,,,False,current_node_hold_conflict,,capacity_wait_budget_60s,2,2,shield_hold_after_blocked_legacy_next
legacy_first32,26:storage_in,26,18,22,47,11279.616360000002,edge_capacity,18,22,25:storage_in,25,11275,11283.4,,,False,current_node_hold_conflict,,capacity_wait_budget_60s,2,2,abstain_no_safe_hold
legacy_first32,30:storage_in,30,18,22,47,11281.06746,edge_capacity,18,22,25:storage_in,25,11275,11283.4,,,False,current_node_hold_conflict,,capacity_wait_budget_60s,2,2,abstain_no_safe_hold
legacy_first32,28:storage_in,28,18,22,47,11282.949590000002,edge_capacity,18,22,25:storage_in,25,11275,11283.4,11283.445409999998,0.4958199999964563,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,25:storage_in,25,22,24,47,11284.445409999998,edge_capacity,22,24,24:storage_in,24,11278,11288.4,11288.445409999998,4.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,24:storage_in,24,27,28,47,11292.045409999999,edge_capacity,27,28,23:storage_in,23,11281.6,11292.4,11292.445409999998,0.3999999999996362,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,28:storage_in,28,22,24,47,11292.845409999998,edge_capacity,22,24,25:storage_in,25,11288.4,11298.8,11298.845409999998,6.0,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
legacy_first32,29:storage_in,29,24,27,47,11301.439820000001,edge_capacity,24,27,25:storage_in,25,11299.8,11301.4,11301.445409999998,0.005589999997027917,True,ok,,capacity_wait_budget_60s,2,2,capacity_wait_budget_60s
