scenario,event_variant,segment_id,task_id,edge,ready_time,blocked_reason,occupying_task_id,occupancy_start,occupancy_end,earliest_release_time,wait_needed,can_current_node_hold,queue_rank,queue_length
legacy_offset64_repair32,capacity_wait_budget_5s,86:storage_in,86,22->24,13082.682149999999,edge_capacity,81,13076.3,13086.7,13086.682149999999,4.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,94:storage_in,94,18->22,13083.84086,edge_capacity,89,13081.7,13090.1,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,92:storage_in,92,11->13,13084.09516,edge_capacity,85,13074,13085.2,13085.249940000002,1.1547800000007555,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,91:storage_in,91,18->22,13085.645380000002,edge_capacity,89,13081.7,13090.1,13090.082149999998,4.4367699999966135,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,89:storage_in,89,22->24,13091.082149999998,edge_capacity,86,13086.7,13097.1,13097.082149999998,6.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,93:storage_in,93,11->13,13091.12116,edge_capacity,92,13085.2,13096.4,13096.449940000002,5.328780000001643,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,81:storage_in,81,27->28,13092.28215,edge_capacity,80,13090.7,13101.5,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,81:storage_in,81,27->28,13093.28215,edge_capacity,80,13090.7,13101.5,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,83:storage_in,83,27->28,13094.68828,edge_capacity,80,13090.7,13101.5,13101.482149999998,6.793869999997696,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,95:storage_in,95,13->23,13098.80448,edge_capacity,92,13097.4,13100.6,13100.649940000003,1.8454600000022765,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,86:storage_in,86,27->28,13102.682149999999,edge_capacity,83,13101.5,13112.3,13112.282149999997,9.599999999998545,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,89:storage_in,89,46->36,13110.88215,edge_capacity,88,13097,13111.8,13111.839829999999,0.9576799999995274,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,95:storage_in,95,24->27,13112.449940000004,edge_capacity,91,13110.9,13112.5,13112.482149999998,0.032209999993938254,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,91:storage_in,91,27->28,13113.482149999998,edge_capacity,86,13112.3,13123.1,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,95:storage_in,95,27->28,13115.082149999998,edge_capacity,86,13112.3,13123.1,13123.082149999997,7.999999999998181,True,2,2
legacy_offset64_repair32,capacity_wait_budget_5s,93:storage_in,93,27->28,13125.049940000004,edge_capacity,95,13123.1,13133.9,13133.882149999996,8.832209999991392,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,68:storage_in,68,18->22,12486.50318,edge_capacity,64,12484.4,12492.8,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,66:storage_in,66,18->22,12487.636550000001,edge_capacity,64,12484.4,12492.8,12492.83977,5.203219999999419,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,73:storage_in,73,18->22,12494.37299,edge_capacity,66,12492.8,12501.2,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,71:storage_in,71,18->22,12495.506200000002,edge_capacity,66,12492.8,12501.2,12501.23977,5.733569999998508,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,74:storage_in,74,8->11,12497.83982,edge_capacity,70,12495.1,12498.3,12498.306480000001,0.46666000000186614,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,70:storage_in,70,11->13,12499.306480000001,edge_capacity,67,12491.2,12502.4,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,66:storage_in,66,22->24,12502.23977,edge_capacity,64,12493.8,12504.2,12504.23977,2.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,75:storage_in,75,18->22,12502.574170000002,edge_capacity,71,12501.2,12509.6,12509.63977,7.065599999998085,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,76:storage_in,76,11->13,12507.121410000002,edge_capacity,74,12502.5,12513.7,12513.706480000003,6.5850700000009965,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,64:storage_in,64,27->28,12507.83977,edge_capacity,65,12505.5,12516.3,12516.337770000002,8.498000000001412,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,71:storage_in,71,22->24,12510.63977,edge_capacity,66,12504.2,12514.6,12514.63977,4.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,66:storage_in,66,27->28,12518.23977,edge_capacity,64,12516.3,12527.1,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,75:storage_in,75,22->24,12519.03977,edge_capacity,71,12514.6,12525,12525.03977,6.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,72:storage_in,72,27->28,12520.204480000002,edge_capacity,64,12516.3,12527.1,12527.137770000001,6.933289999999033,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,71:storage_in,71,27->28,12528.63977,edge_capacity,72,12527.1,12537.9,12537.93777,9.298000000000684,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,76:storage_in,76,24->27,12537.706480000004,edge_capacity,75,12536.4,12538,12538.03977,0.3332899999950314,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,75:storage_in,75,27->28,12539.03977,edge_capacity,71,12537.9,12548.7,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,76:storage_in,76,27->28,12540.63977,edge_capacity,71,12537.9,12548.7,12548.73777,8.097999999999956,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,81:storage_in,81,18->22,13058.24528,edge_capacity,79,13056.5,13064.9,13064.88215,6.636870000000272,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,84:storage_in,84,4->17,13059.8454,edge_capacity,82,13057.1,13060.7,13060.659440000001,0.8140400000011141,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,82:storage_in,82,18->22,13066.259440000002,edge_capacity,81,13064.9,13073.3,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,84:storage_in,84,18->22,13067.859440000002,edge_capacity,81,13064.9,13073.3,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,86:storage_in,86,18->22,13068.91217,edge_capacity,81,13064.9,13073.3,13073.28215,4.369979999999487,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,91:storage_in,91,4->17,13070.4367,edge_capacity,89,13068.8,13072.4,13072.445380000001,2.0086800000008225,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,85:storage_in,85,11->13,13072.70649,edge_capacity,78,13062.8,13074,13074.04994,1.3434500000003027,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,89:storage_in,89,17->18,13073.445380000001,edge_capacity,87,13072.4,13074,13073.978690000002,0.5333100000007107,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,81:storage_in,81,22->24,13074.28215,edge_capacity,79,13065.9,13076.3,13076.28215,2.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,87:storage_in,87,18->22,13074.978690000002,edge_capacity,86,13073.3,13081.7,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,78:storage_in,78,13->23,13075.04994,edge_capacity,80,13072.4,13075.6,13075.561780000002,0.5118400000010297,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,89:storage_in,89,18->22,13076.578690000002,edge_capacity,86,13073.3,13081.7,13081.682149999999,5.10345999999663,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,88:storage_in,88,11->13,13080.63983,edge_capacity,85,13074,13085.2,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,80:storage_in,80,27->28,13081.761780000003,edge_capacity,79,13079.9,13090.7,13090.682149999999,8.920369999996183,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,86:storage_in,86,22->24,13082.682149999999,edge_capacity,81,13076.3,13086.7,13086.682149999999,4.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,94:storage_in,94,18->22,13083.84086,edge_capacity,89,13081.7,13090.1,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,92:storage_in,92,11->13,13084.09516,edge_capacity,85,13074,13085.2,13085.249940000002,1.1547800000007555,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,91:storage_in,91,18->22,13085.645380000002,edge_capacity,89,13081.7,13090.1,13090.082149999998,4.4367699999966135,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,89:storage_in,89,22->24,13091.082149999998,edge_capacity,86,13086.7,13097.1,13097.082149999998,6.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,93:storage_in,93,11->13,13091.12116,edge_capacity,92,13085.2,13096.4,13096.449940000002,5.328780000001643,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,81:storage_in,81,27->28,13092.28215,edge_capacity,80,13090.7,13101.5,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,81:storage_in,81,27->28,13093.28215,edge_capacity,80,13090.7,13101.5,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,83:storage_in,83,27->28,13094.68828,edge_capacity,80,13090.7,13101.5,13101.482149999998,6.793869999997696,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,95:storage_in,95,13->23,13098.80448,edge_capacity,92,13097.4,13100.6,13100.649940000003,1.8454600000022765,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,91:storage_in,91,22->24,13099.482149999998,edge_capacity,89,13097.1,13107.5,13107.482149999998,8.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,86:storage_in,86,27->28,13102.682149999999,edge_capacity,83,13101.5,13112.3,13112.282149999997,9.599999999998545,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,95:storage_in,95,27->28,13114.049940000004,edge_capacity,86,13112.3,13123.1,13123.082149999997,9.03220999999212,True,2,2
legacy_offset64_repair32,capacity_wait_budget_10s,91:storage_in,91,27->28,13124.482149999998,edge_capacity,95,13123.1,13133.9,13133.882149999996,9.399999999997817,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,68:storage_in,68,18->22,12486.50318,edge_capacity,64,12484.4,12492.8,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,66:storage_in,66,18->22,12487.636550000001,edge_capacity,64,12484.4,12492.8,12492.83977,5.203219999999419,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,73:storage_in,73,18->22,12494.37299,edge_capacity,66,12492.8,12501.2,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,71:storage_in,71,18->22,12495.506200000002,edge_capacity,66,12492.8,12501.2,12501.23977,5.733569999998508,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,74:storage_in,74,8->11,12497.83982,edge_capacity,70,12495.1,12498.3,12498.306480000001,0.46666000000186614,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,70:storage_in,70,11->13,12499.306480000001,edge_capacity,67,12491.2,12502.4,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,66:storage_in,66,22->24,12502.23977,edge_capacity,64,12493.8,12504.2,12504.23977,2.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,75:storage_in,75,18->22,12502.574170000002,edge_capacity,71,12501.2,12509.6,12509.63977,7.065599999998085,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,76:storage_in,76,11->13,12507.121410000002,edge_capacity,74,12502.5,12513.7,12513.706480000003,6.5850700000009965,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,64:storage_in,64,27->28,12507.83977,edge_capacity,65,12505.5,12516.3,12516.337770000002,8.498000000001412,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,71:storage_in,71,22->24,12510.63977,edge_capacity,66,12504.2,12514.6,12514.63977,4.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,66:storage_in,66,27->28,12518.23977,edge_capacity,64,12516.3,12527.1,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,75:storage_in,75,22->24,12519.03977,edge_capacity,71,12514.6,12525,12525.03977,6.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,72:storage_in,72,27->28,12520.204480000002,edge_capacity,64,12516.3,12527.1,12527.137770000001,6.933289999999033,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,71:storage_in,71,27->28,12528.63977,edge_capacity,72,12527.1,12537.9,12537.93777,9.298000000000684,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,76:storage_in,76,24->27,12537.706480000004,edge_capacity,75,12536.4,12538,12538.03977,0.3332899999950314,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,75:storage_in,75,27->28,12539.03977,edge_capacity,71,12537.9,12548.7,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,76:storage_in,76,27->28,12540.63977,edge_capacity,71,12537.9,12548.7,12548.73777,8.097999999999956,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,81:storage_in,81,18->22,13058.24528,edge_capacity,79,13056.5,13064.9,13064.88215,6.636870000000272,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,84:storage_in,84,4->17,13059.8454,edge_capacity,82,13057.1,13060.7,13060.659440000001,0.8140400000011141,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,82:storage_in,82,18->22,13066.259440000002,edge_capacity,81,13064.9,13073.3,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,84:storage_in,84,18->22,13067.859440000002,edge_capacity,81,13064.9,13073.3,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,86:storage_in,86,18->22,13068.91217,edge_capacity,81,13064.9,13073.3,13073.28215,4.369979999999487,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,91:storage_in,91,4->17,13070.4367,edge_capacity,89,13068.8,13072.4,13072.445380000001,2.0086800000008225,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,85:storage_in,85,11->13,13072.70649,edge_capacity,78,13062.8,13074,13074.04994,1.3434500000003027,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,89:storage_in,89,17->18,13073.445380000001,edge_capacity,87,13072.4,13074,13073.978690000002,0.5333100000007107,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,81:storage_in,81,22->24,13074.28215,edge_capacity,79,13065.9,13076.3,13076.28215,2.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,87:storage_in,87,18->22,13074.978690000002,edge_capacity,86,13073.3,13081.7,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,78:storage_in,78,13->23,13075.04994,edge_capacity,80,13072.4,13075.6,13075.561780000002,0.5118400000010297,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,89:storage_in,89,18->22,13076.578690000002,edge_capacity,86,13073.3,13081.7,13081.682149999999,5.10345999999663,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,88:storage_in,88,11->13,13080.63983,edge_capacity,85,13074,13085.2,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,80:storage_in,80,27->28,13081.761780000003,edge_capacity,79,13079.9,13090.7,13090.682149999999,8.920369999996183,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,86:storage_in,86,22->24,13082.682149999999,edge_capacity,81,13076.3,13086.7,13086.682149999999,4.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,94:storage_in,94,18->22,13083.84086,edge_capacity,89,13081.7,13090.1,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,92:storage_in,92,11->13,13084.09516,edge_capacity,85,13074,13085.2,13085.249940000002,1.1547800000007555,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,91:storage_in,91,18->22,13085.645380000002,edge_capacity,89,13081.7,13090.1,13090.082149999998,4.4367699999966135,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,89:storage_in,89,22->24,13091.082149999998,edge_capacity,86,13086.7,13097.1,13097.082149999998,6.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,93:storage_in,93,11->13,13091.12116,edge_capacity,92,13085.2,13096.4,13096.449940000002,5.328780000001643,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,81:storage_in,81,27->28,13092.28215,edge_capacity,80,13090.7,13101.5,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,81:storage_in,81,27->28,13093.28215,edge_capacity,80,13090.7,13101.5,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,83:storage_in,83,27->28,13094.68828,edge_capacity,80,13090.7,13101.5,13101.482149999998,6.793869999997696,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,95:storage_in,95,13->23,13098.80448,edge_capacity,92,13097.4,13100.6,13100.649940000003,1.8454600000022765,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,91:storage_in,91,22->24,13099.482149999998,edge_capacity,89,13097.1,13107.5,13107.482149999998,8.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,86:storage_in,86,27->28,13102.682149999999,edge_capacity,83,13101.5,13112.3,13112.282149999997,9.599999999998545,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,95:storage_in,95,27->28,13114.049940000004,edge_capacity,86,13112.3,13123.1,13123.082149999997,9.03220999999212,True,2,2
legacy_offset64_repair32,capacity_wait_budget_30s,91:storage_in,91,27->28,13124.482149999998,edge_capacity,95,13123.1,13133.9,13133.882149999996,9.399999999997817,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,68:storage_in,68,18->22,12486.50318,edge_capacity,64,12484.4,12492.8,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,66:storage_in,66,18->22,12487.636550000001,edge_capacity,64,12484.4,12492.8,12492.83977,5.203219999999419,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,73:storage_in,73,18->22,12494.37299,edge_capacity,66,12492.8,12501.2,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,71:storage_in,71,18->22,12495.506200000002,edge_capacity,66,12492.8,12501.2,12501.23977,5.733569999998508,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,74:storage_in,74,8->11,12497.83982,edge_capacity,70,12495.1,12498.3,12498.306480000001,0.46666000000186614,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,70:storage_in,70,11->13,12499.306480000001,edge_capacity,67,12491.2,12502.4,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,66:storage_in,66,22->24,12502.23977,edge_capacity,64,12493.8,12504.2,12504.23977,2.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,75:storage_in,75,18->22,12502.574170000002,edge_capacity,71,12501.2,12509.6,12509.63977,7.065599999998085,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,76:storage_in,76,11->13,12507.121410000002,edge_capacity,74,12502.5,12513.7,12513.706480000003,6.5850700000009965,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,64:storage_in,64,27->28,12507.83977,edge_capacity,65,12505.5,12516.3,12516.337770000002,8.498000000001412,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,71:storage_in,71,22->24,12510.63977,edge_capacity,66,12504.2,12514.6,12514.63977,4.0,True,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,66:storage_in,66,27->28,12518.23977,edge_capacity,64,12516.3,12527.1,,,False,2,2
legacy_offset64_repair32,capacity_wait_budget_60s,75:storage_in,75,22->24,12519.03977,edge_capacity,71,12514.6,12525,12525.03977,6.0,True,2,2
